ciudad,distrito,room_id,fecha_entrada,titulo,precio,viajeros,dormitorios,camas,baños,nota,reseñas,url
Valencia,Patraix,878820494292655166,2026-06-01,Apartamento en Valencia,190.0,4.0,1.0,3.0,1.0,5.0,3.0,https://www.airbnb.es/rooms/878820494292655166
Valencia,Patraix,14552908,2026-06-01,Cueva en Paterna,123.0,4.0,2.0,3.0,1.0,4.62,278.0,https://www.airbnb.es/rooms/14552908
Valencia,Patraix,43019647,2026-06-01,Apartamento en Paterna,149.0,4.0,2.0,2.0,2.0,4.7,33.0,https://www.airbnb.es/rooms/43019647
Valencia,Patraix,1374406670352704529,2026-06-01,Apartamento en Port Saplaya,238.0,6.0,3.0,4.0,3.0,4.45,38.0,https://www.airbnb.es/rooms/1374406670352704529
Valencia,Patraix,1309230633826024362,2026-06-01,Apartamento en Valencia,178.0,4.0,1.0,3.0,0.0,5.0,17.0,https://www.airbnb.es/rooms/1309230633826024362
Valencia,Patraix,1649123458044221333,2026-06-01,Hostal en Valencia,115.0,,,,,4.1,10.0,https://www.airbnb.es/rooms/1649123458044221333
Valencia,Patraix,913632023760894090,2026-06-01,Habitación en Valencia,118.0,,,1.0,,5.0,22.0,https://www.airbnb.es/rooms/913632023760894090
Valencia,Patraix,1188450940860544992,2026-06-01,Loft en Valencia,106.0,4.0,1.0,1.0,1.0,4.71,77.0,https://www.airbnb.es/rooms/1188450940860544992
Valencia,Patraix,19169313,2026-06-01,Apartamento en Valencia,176.0,4.0,1.0,2.0,1.0,4.45,98.0,https://www.airbnb.es/rooms/19169313
Valencia,Patraix,1116764743700338104,2026-06-01,Apartamento en Valencia,138.0,2.0,1.0,2.0,1.0,4.74,73.0,https://www.airbnb.es/rooms/1116764743700338104
Valencia,Patraix,1309223791917582762,2026-06-01,Apartamento en Valencia,186.0,4.0,1.0,2.0,1.0,,,https://www.airbnb.es/rooms/1309223791917582762
Valencia,Patraix,1208089309681136650,2026-06-01,Alojamiento en Valencia,91.0,2.0,1.0,1.0,1.0,4.76,51.0,https://www.airbnb.es/rooms/1208089309681136650
Valencia,Patraix,1381020234640096897,2026-06-01,Apartamento en Valencia,217.0,,,,,4.92,59.0,https://www.airbnb.es/rooms/1381020234640096897
Valencia,Patraix,1370263853601754234,2026-06-01,Apartamento en Valencia,211.0,2.0,1.0,1.0,1.0,4.4,5.0,https://www.airbnb.es/rooms/1370263853601754234
Valencia,Patraix,1117763306906360041,2026-06-01,Apartamento en Valencia,138.0,4.0,1.0,2.0,1.0,4.58,80.0,https://www.airbnb.es/rooms/1117763306906360041
Valencia,Patraix,1574595091519322843,2026-06-01,Bed & breakfast en Valencia,77.0,2.0,1.0,1.0,1.0,4.28,18.0,https://www.airbnb.es/rooms/1574595091519322843
Valencia,Patraix,613637123509346545,2026-06-01,Apartamento en Valencia,311.0,6.0,2.0,3.0,1.0,4.83,159.0,https://www.airbnb.es/rooms/613637123509346545
Valencia,Patraix,1028681600083538711,2026-06-01,Apartamento en Valencia,194.0,4.0,1.0,2.0,1.0,4.86,63.0,https://www.airbnb.es/rooms/1028681600083538711
Valencia,Patraix,710494612932574416,2026-06-01,Hotel boutique en Valencia,145.0,2.0,1.0,1.0,1.0,4.85,27.0,https://www.airbnb.es/rooms/710494612932574416
Valencia,Patraix,1445666480713235113,2026-06-01,Vivienda en Burjasot,293.0,4.0,2.0,3.0,2.0,5.0,22.0,https://www.airbnb.es/rooms/1445666480713235113
Valencia,Patraix,1425379131766964177,2026-06-01,Apartamento en Port Saplaya,155.0,,,,,4.68,19.0,https://www.airbnb.es/rooms/1425379131766964177
Valencia,Patraix,1461556181651064090,2026-06-01,Apartamento en Valencia,174.0,3.0,1.0,2.0,1.0,4.43,14.0,https://www.airbnb.es/rooms/1461556181651064090
Valencia,Patraix,1660747493393816910,2026-06-01,Habitación de hotel compartida en Valencia,25.0,,,1.0,,3.6,5.0,https://www.airbnb.es/rooms/1660747493393816910
Valencia,Patraix,866521635504366299,2026-06-01,Alojamiento en Valencia,152.0,2.0,1.0,1.0,2.0,4.67,3.0,https://www.airbnb.es/rooms/866521635504366299
Valencia,Patraix,26252623,2026-06-01,Apartamento en Valencia,274.0,8.0,4.0,6.0,1.0,4.48,264.0,https://www.airbnb.es/rooms/26252623
Valencia,Patraix,45745180,2026-06-01,Hostal en Valencia,134.0,2.0,1.0,1.0,1.0,4.64,39.0,https://www.airbnb.es/rooms/45745180
Valencia,Patraix,38690008,2026-06-01,Habitación de hotel en Valencia,55.0,1.0,1.0,1.0,1.0,4.8,55.0,https://www.airbnb.es/rooms/38690008
Valencia,Patraix,1013893880064605677,2026-06-01,Apartamento en Godella,150.0,4.0,1.0,2.0,1.0,4.9,40.0,https://www.airbnb.es/rooms/1013893880064605677
Valencia,Patraix,1074382554534579679,2026-06-01,Apartamento en Valencia,180.0,4.0,1.0,2.0,1.0,4.6,47.0,https://www.airbnb.es/rooms/1074382554534579679
Valencia,Patraix,1479875765477470356,2026-06-01,Alojamiento en Mislata,53.0,2.0,1.0,2.0,,,,https://www.airbnb.es/rooms/1479875765477470356
Valencia,Patraix,1284944291429036042,2026-06-01,Habitación en Manises,78.0,,,1.0,,,,https://www.airbnb.es/rooms/1284944291429036042
Valencia,Patraix,1425961695106085987,2026-06-01,Apartamento en Valencia,190.0,4.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1425961695106085987
Valencia,Patraix,1285331757536687338,2026-06-01,Apartamento en Valencia,243.0,4.0,1.0,2.0,1.0,,,https://www.airbnb.es/rooms/1285331757536687338
Valencia,Patraix,1654165767449896366,2026-06-01,Vivienda en Valencia,127.0,4.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1654165767449896366
Valencia,Patraix,1375245120707310190,2026-06-01,Habitación en Valencia,212.0,,,1.0,,4.9,30.0,https://www.airbnb.es/rooms/1375245120707310190
Valencia,Patraix,1577487808702580992,2026-06-01,Apartamento en Valencia,169.0,2.0,1.0,1.0,1.0,4.58,45.0,https://www.airbnb.es/rooms/1577487808702580992
Valencia,Patraix,1233846790081427267,2026-06-01,Hotel en Valencia,122.0,2.0,1.0,1.0,1.0,4.45,129.0,https://www.airbnb.es/rooms/1233846790081427267
Valencia,Patraix,1543404315943790513,2026-06-01,Apartamento en Valencia,122.0,4.0,1.0,2.0,1.0,4.6,5.0,https://www.airbnb.es/rooms/1543404315943790513
Valencia,Patraix,897619095049425307,2026-06-01,Habitación en Valencia,65.0,,,1.0,,4.56,55.0,https://www.airbnb.es/rooms/897619095049425307
Valencia,Patraix,886998425075070494,2026-06-01,Habitación en Valencia,100.0,,,1.0,,4.46,26.0,https://www.airbnb.es/rooms/886998425075070494
Valencia,Benicalap,1679948472735002468,2026-06-01,Alojamiento en Valencia,92.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1679948472735002468
Valencia,Benicalap,997063990758123324,2026-06-01,Apartamento en Valencia,248.0,6.0,2.0,3.0,2.0,4.95,208.0,https://www.airbnb.es/rooms/997063990758123324
Valencia,Benicalap,1029880800518857431,2026-06-01,Habitación en Valencia,33.0,,,1.0,,4.56,177.0,https://www.airbnb.es/rooms/1029880800518857431
Valencia,Benicalap,808573,2026-06-01,Habitación de hotel en Burjasot,93.0,6.0,2.0,,2.0,4.71,363.0,https://www.airbnb.es/rooms/808573
Valencia,Benicalap,16441101,2026-06-01,Hotel en Burjasot,102.0,6.0,2.0,6.0,2.0,4.54,24.0,https://www.airbnb.es/rooms/16441101
Valencia,Benicalap,1412374476597247594,2026-06-01,Apartamento en Valencia,280.0,6.0,3.0,3.0,2.0,4.77,39.0,https://www.airbnb.es/rooms/1412374476597247594
Valencia,Benicalap,1597585162198369007,2026-06-01,Apartamento en Valencia,270.0,,,,,4.87,23.0,https://www.airbnb.es/rooms/1597585162198369007
Valencia,Benicalap,839856792206270579,2026-06-01,Habitación en Valencia,164.0,,,1.0,,4.95,91.0,https://www.airbnb.es/rooms/839856792206270579
Valencia,Benicalap,1628972711711607659,2026-06-01,Apartamento en Valencia,258.0,6.0,1.0,3.0,2.0,4.81,16.0,https://www.airbnb.es/rooms/1628972711711607659
Valencia,Benicalap,1380914254871656267,2026-06-01,Apartamento en Valencia,84.0,2.0,1.0,2.0,1.0,4.92,53.0,https://www.airbnb.es/rooms/1380914254871656267
Valencia,Benicalap,1050702638622043658,2026-06-01,Apartamento en Aldaya,82.0,3.0,1.0,1.0,1.0,4.78,258.0,https://www.airbnb.es/rooms/1050702638622043658
Valencia,Benicalap,1328265618076207676,2026-06-01,Habitación en Valencia,108.0,,,2.0,,4.78,32.0,https://www.airbnb.es/rooms/1328265618076207676
Valencia,Benicalap,923219372883679828,2026-06-01,Loft en Valencia,114.0,2.0,1.0,1.0,1.0,4.94,312.0,https://www.airbnb.es/rooms/923219372883679828
Valencia,Benicalap,1157414797154740052,2026-06-01,Alojamiento en Valencia,32.0,1.0,1.0,1.0,1.0,4.4,68.0,https://www.airbnb.es/rooms/1157414797154740052
Valencia,Benicalap,1003301700089189824,2026-06-01,Apartamento en Valencia,104.0,3.0,1.0,3.0,1.0,4.78,169.0,https://www.airbnb.es/rooms/1003301700089189824
Valencia,Benicalap,46034145,2026-06-01,Apartamento en Valencia,102.0,2.0,,1.0,1.0,4.89,106.0,https://www.airbnb.es/rooms/46034145
Valencia,Benicalap,843965481980144443,2026-06-01,Habitación en Burjasot,40.0,,,1.0,,4.85,112.0,https://www.airbnb.es/rooms/843965481980144443
Valencia,Benicalap,1568057759850207921,2026-06-01,Apartamento en Valencia,90.0,2.0,1.0,,1.0,4.73,80.0,https://www.airbnb.es/rooms/1568057759850207921
Valencia,Benicalap,1289755008352546351,2026-06-01,Apartamento en Valencia,211.0,4.0,1.0,1.0,1.0,5.0,14.0,https://www.airbnb.es/rooms/1289755008352546351
Valencia,Benicalap,1104208387698709244,2026-06-01,Habitación compartida en Valencia,52.0,,,3.0,,4.75,20.0,https://www.airbnb.es/rooms/1104208387698709244
Valencia,Benicalap,1450598521579781570,2026-06-01,Apartamento en Valencia,,4.0,2.0,3.0,1.0,4.76,34.0,https://www.airbnb.es/rooms/1450598521579781570
Valencia,Benicalap,1674523380186949406,2026-06-01,Alojamiento en Valencia,64.0,2.0,1.0,1.0,1.0,4.67,3.0,https://www.airbnb.es/rooms/1674523380186949406
Valencia,Benicalap,1297984983049473441,2026-06-01,Habitación en Valencia,43.0,,,1.0,,4.34,134.0,https://www.airbnb.es/rooms/1297984983049473441
Valencia,Benicalap,1144221879917227281,2026-06-01,Apto. residencial en Valencia,154.0,6.0,2.0,3.0,1.0,4.95,105.0,https://www.airbnb.es/rooms/1144221879917227281
Valencia,Benicalap,975267274376124290,2026-06-01,Habitación en Sedaví,37.0,,,1.0,,4.84,184.0,https://www.airbnb.es/rooms/975267274376124290
Valencia,Benicalap,19694078,2026-06-01,Loft en Valencia,175.0,6.0,2.0,3.0,1.0,4.94,371.0,https://www.airbnb.es/rooms/19694078
Valencia,Benicalap,1682733677251097264,2026-06-01,Apartamento en Valencia,120.0,2.0,1.0,,1.0,,,https://www.airbnb.es/rooms/1682733677251097264
Valencia,Benicalap,1679941376771509615,2026-06-01,Alojamiento en Valencia,95.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1679941376771509615
Valencia,Benicalap,819039969348702184,2026-06-01,Habitación en Sedaví,37.0,,,1.0,,4.91,208.0,https://www.airbnb.es/rooms/819039969348702184
Valencia,Benicalap,1522464652811906036,2026-06-01,Vivienda en Valencia,151.0,4.0,1.0,1.0,1.0,4.87,46.0,https://www.airbnb.es/rooms/1522464652811906036
Valencia,Benicalap,913632023760894090,2026-06-01,Habitación en Valencia,118.0,,,1.0,,5.0,22.0,https://www.airbnb.es/rooms/913632023760894090
Valencia,Benicalap,743244065080966066,2026-06-01,Habitación en Valencia,82.0,,,2.0,,4.88,237.0,https://www.airbnb.es/rooms/743244065080966066
Valencia,Benicalap,1102600082626398888,2026-06-01,Apartamento en Valencia,116.0,5.0,1.0,3.0,1.0,4.26,117.0,https://www.airbnb.es/rooms/1102600082626398888
Valencia,Benicalap,733261772280468540,2026-06-01,Apartamento en Valencia,132.0,4.0,1.0,2.0,1.0,4.94,251.0,https://www.airbnb.es/rooms/733261772280468540
Valencia,Benicalap,796294296520049808,2026-06-01,Habitaciones en Valencia,60.0,,2.0,2.0,,4.65,178.0,https://www.airbnb.es/rooms/796294296520049808
Valencia,Benicalap,1190660601896254565,2026-06-01,Habitación en Valencia,48.0,,,1.0,,4.69,39.0,https://www.airbnb.es/rooms/1190660601896254565
Valencia,Benicalap,1420153352794910831,2026-06-01,Apartamento en Picanya,117.0,4.0,1.0,2.0,1.0,4.98,40.0,https://www.airbnb.es/rooms/1420153352794910831
Valencia,Benicalap,41880017,2026-06-01,Hotel en Valencia,59.0,2.0,1.0,1.0,1.0,4.15,13.0,https://www.airbnb.es/rooms/41880017
Valencia,Benicalap,949351221159384808,2026-06-01,Alojamiento en Valencia,47.0,2.0,1.0,1.0,1.0,4.58,120.0,https://www.airbnb.es/rooms/949351221159384808
Valencia,Benicalap,50621566,2026-06-01,Loft en Valencia,175.0,4.0,2.0,2.0,1.0,4.91,237.0,https://www.airbnb.es/rooms/50621566
Valencia,Benicalap,1304531902497034848,2026-06-01,Apartamento en Valencia,112.0,4.0,,2.0,1.0,4.48,61.0,https://www.airbnb.es/rooms/1304531902497034848
Valencia,Benicalap,1294117733059408297,2026-06-01,Apartamento en Valencia,104.0,4.0,1.0,1.0,1.0,4.82,96.0,https://www.airbnb.es/rooms/1294117733059408297
Valencia,Benicalap,844003211790758034,2026-06-01,Apartamento en Burjasot,104.0,2.0,1.0,2.0,1.0,4.77,196.0,https://www.airbnb.es/rooms/844003211790758034
Valencia,Benicalap,1100856617104450645,2026-06-01,Apartamento en Valencia,135.0,4.0,,4.0,1.0,4.8,75.0,https://www.airbnb.es/rooms/1100856617104450645
Valencia,Benicalap,1460907580928275190,2026-06-01,Alojamiento en Chirivella,42.0,2.0,2.0,1.0,2.0,4.8,5.0,https://www.airbnb.es/rooms/1460907580928275190
Valencia,Benicalap,1287750819488598191,2026-06-01,Apartamento en Valencia,122.0,4.0,1.0,2.0,1.0,4.73,86.0,https://www.airbnb.es/rooms/1287750819488598191
Valencia,Benicalap,1425404072039542559,2026-06-01,Apartamento en Port Saplaya,159.0,6.0,3.0,6.0,0.0,4.63,65.0,https://www.airbnb.es/rooms/1425404072039542559
Valencia,Benicalap,1390721458560665590,2026-06-01,Apartamento en Valencia,219.0,4.0,2.0,2.0,2.0,4.87,75.0,https://www.airbnb.es/rooms/1390721458560665590
Valencia,Benicalap,1457159715285449182,2026-06-01,Habitación en Valencia,90.0,,,1.0,,4.53,40.0,https://www.airbnb.es/rooms/1457159715285449182
Valencia,Benicalap,1213794089365977911,2026-06-01,Apartamento en Valencia,139.0,4.0,1.0,1.0,1.0,4.64,14.0,https://www.airbnb.es/rooms/1213794089365977911
Valencia,Benicalap,1207703065724832169,2026-06-01,Apartamento en Valencia,150.0,6.0,2.0,3.0,1.0,4.86,70.0,https://www.airbnb.es/rooms/1207703065724832169
Valencia,Benicalap,659910490316445110,2026-06-01,Apartamento en Valencia,141.0,5.0,2.0,3.0,1.0,4.74,170.0,https://www.airbnb.es/rooms/659910490316445110
Valencia,Benicalap,1512519028889881468,2026-06-01,Bed & breakfast en Valencia,47.0,1.0,1.0,1.0,1.0,4.42,31.0,https://www.airbnb.es/rooms/1512519028889881468
Valencia,Benicalap,1543310920704023641,2026-06-01,Apartamento en Valencia,121.0,4.0,1.0,2.0,1.0,4.76,54.0,https://www.airbnb.es/rooms/1543310920704023641
Valencia,Benicalap,11678559,2026-06-01,Apartamento en Valencia,250.0,8.0,4.0,5.0,2.0,4.89,256.0,https://www.airbnb.es/rooms/11678559
Valencia,Benicalap,40361417,2026-06-01,Apartamento en Mislata,132.0,6.0,2.0,3.0,1.0,4.63,83.0,https://www.airbnb.es/rooms/40361417
Valencia,Benicalap,1418700031526549398,2026-06-01,Loft en Valencia,182.0,8.0,2.0,5.0,2.0,4.96,24.0,https://www.airbnb.es/rooms/1418700031526549398
Valencia,Benicalap,743186075147318111,2026-06-01,Apto. residencial en Valencia,201.0,6.0,3.0,4.0,2.0,4.72,193.0,https://www.airbnb.es/rooms/743186075147318111
Valencia,Benicalap,842617138808615675,2026-06-01,Habitación en Valencia,39.0,,,1.0,,4.71,221.0,https://www.airbnb.es/rooms/842617138808615675
Valencia,Benicalap,1547050451447063756,2026-06-01,Vivienda en Manises,235.0,8.0,4.0,7.0,2.0,4.95,20.0,https://www.airbnb.es/rooms/1547050451447063756
Valencia,Benicalap,1358854821312431741,2026-06-01,Apartamento en Valencia,209.0,4.0,1.0,2.0,1.0,4.53,36.0,https://www.airbnb.es/rooms/1358854821312431741
Valencia,Benicalap,1364372676801870660,2026-06-01,Loft en Valencia,82.0,2.0,1.0,1.0,1.0,4.8,5.0,https://www.airbnb.es/rooms/1364372676801870660
Valencia,Benicalap,1424625542168462164,2026-06-01,Apartamento en Benetúser,129.0,6.0,2.0,5.0,1.0,4.89,93.0,https://www.airbnb.es/rooms/1424625542168462164
Valencia,Benicalap,1495763528567236413,2026-06-01,Loft en Valencia,143.0,4.0,1.0,1.0,1.0,4.35,20.0,https://www.airbnb.es/rooms/1495763528567236413
Valencia,Benicalap,42823413,2026-06-01,Apartamento en Valencia,190.0,6.0,3.0,4.0,2.0,4.75,80.0,https://www.airbnb.es/rooms/42823413
Valencia,Benicalap,1153832658973092503,2026-06-01,Habitación en Valencia,76.0,,,1.0,,4.58,132.0,https://www.airbnb.es/rooms/1153832658973092503
Valencia,Benicalap,1318125955444191350,2026-06-01,Apartamento en Valencia,144.0,4.0,1.0,2.0,1.0,4.76,99.0,https://www.airbnb.es/rooms/1318125955444191350
Valencia,Benicalap,1445666480713235113,2026-06-01,Vivienda en Burjasot,293.0,4.0,2.0,3.0,2.0,5.0,22.0,https://www.airbnb.es/rooms/1445666480713235113
Valencia,Benicalap,45746964,2026-06-01,Bed & breakfast en Valencia,98.0,2.0,1.0,1.0,1.0,4.75,4.0,https://www.airbnb.es/rooms/45746964
Valencia,Benicalap,696965243391455134,2026-06-01,Apartamento en Valencia,186.0,6.0,3.0,3.0,2.0,4.68,244.0,https://www.airbnb.es/rooms/696965243391455134
Valencia,Benicalap,28836747,2026-06-01,Habitación de hotel en Valencia,37.0,1.0,1.0,1.0,1.0,4.77,181.0,https://www.airbnb.es/rooms/28836747
Valencia,Benicalap,1425405405832997380,2026-06-01,Apartamento en Port Saplaya,219.0,8.0,4.0,8.0,0.0,4.87,23.0,https://www.airbnb.es/rooms/1425405405832997380
Valencia,Benicalap,26770759,2026-06-01,Apartamento en Valencia,142.0,4.0,1.0,2.0,1.0,4.94,259.0,https://www.airbnb.es/rooms/26770759
Valencia,Benicalap,1080387598065347617,2026-06-01,Alojamiento en Valencia,105.0,,,,,4.54,112.0,https://www.airbnb.es/rooms/1080387598065347617
Valencia,Benicalap,1543378220055626058,2026-06-01,Apartamento en Valencia,157.0,4.0,2.0,5.0,1.0,4.73,41.0,https://www.airbnb.es/rooms/1543378220055626058
Valencia,Benicalap,1145106173050203663,2026-06-01,Apartamento en Valencia,129.0,2.0,1.0,,1.0,4.85,81.0,https://www.airbnb.es/rooms/1145106173050203663
Valencia,Benicalap,948418106651889138,2026-06-01,Alojamiento en Valencia,53.0,2.0,1.0,1.0,1.0,4.29,31.0,https://www.airbnb.es/rooms/948418106651889138
Valencia,Benicalap,1277575559230116842,2026-06-01,Apartamento en Valencia,129.0,2.0,,1.0,1.0,4.86,7.0,https://www.airbnb.es/rooms/1277575559230116842
Valencia,Benicalap,1155089812157305602,2026-06-01,Apartamento en Valencia,112.0,4.0,1.0,2.0,1.0,4.61,38.0,https://www.airbnb.es/rooms/1155089812157305602
Valencia,Benicalap,1215878839568324919,2026-06-01,Apartamento en Valencia,164.0,4.0,1.0,1.0,1.0,4.57,60.0,https://www.airbnb.es/rooms/1215878839568324919
Valencia,Benicalap,875063778141749138,2026-06-01,Apartamento en Valencia,133.0,4.0,1.0,2.0,1.0,4.75,179.0,https://www.airbnb.es/rooms/875063778141749138
Valencia,Benicalap,1415048562795297693,2026-06-01,Habitación en Valencia,87.0,,,1.0,,4.73,66.0,https://www.airbnb.es/rooms/1415048562795297693
Valencia,Benicalap,45746689,2026-06-01,Habitación en Valencia,68.0,,,1.0,,4.59,51.0,https://www.airbnb.es/rooms/45746689
Valencia,Benicalap,1147137978413342367,2026-06-01,Apartahotel en Valencia,125.0,4.0,1.0,1.0,1.0,4.91,68.0,https://www.airbnb.es/rooms/1147137978413342367
Valencia,Benicalap,1428038427561918358,2026-06-01,Apartamento en Valencia,159.0,4.0,2.0,2.0,1.0,4.67,60.0,https://www.airbnb.es/rooms/1428038427561918358
Valencia,Benicalap,1394766176732695921,2026-06-01,easyHotel Valencia Ciutat Vella,144.0,,,,,4.77,22.0,https://www.airbnb.es/rooms/1394766176732695921
Valencia,Benicalap,1233846790081427267,2026-06-01,Hotel en Valencia,122.0,2.0,1.0,1.0,1.0,4.45,129.0,https://www.airbnb.es/rooms/1233846790081427267
Valencia,Benicalap,1566522140026019963,2026-06-01,Habitación de hotel compartida en Valencia,22.0,,,1.0,,3.76,46.0,https://www.airbnb.es/rooms/1566522140026019963
Valencia,Benicalap,1434887262722785904,2026-06-01,Loft en Valencia,147.0,4.0,1.0,2.0,1.0,4.78,60.0,https://www.airbnb.es/rooms/1434887262722785904
Valencia,Benicalap,914940682850148989,2026-06-01,Apartamento en Puebla de Farnals,135.0,4.0,1.0,3.0,1.0,4.94,246.0,https://www.airbnb.es/rooms/914940682850148989
Valencia,Benicalap,710494612932574416,2026-06-01,Hotel boutique en Valencia,145.0,2.0,1.0,1.0,1.0,4.85,27.0,https://www.airbnb.es/rooms/710494612932574416
Valencia,Benicalap,53469371,2026-06-01,Hotel en Valencia,94.0,3.0,1.0,3.0,1.0,4.88,8.0,https://www.airbnb.es/rooms/53469371
Valencia,Benicalap,856569637537340825,2026-06-01,Apto. residencial en Valencia,132.0,2.0,1.0,1.0,1.0,4.73,192.0,https://www.airbnb.es/rooms/856569637537340825
Valencia,Benicalap,902232330966264993,2026-06-01,Apartamento en Valencia,184.0,6.0,1.0,3.0,1.0,4.75,4.0,https://www.airbnb.es/rooms/902232330966264993
Valencia,Benicalap,1219388577599626609,2026-06-01,Apartamento en Valencia,149.0,2.0,1.0,2.0,1.0,4.81,52.0,https://www.airbnb.es/rooms/1219388577599626609
Valencia,Benicalap,879731561064142425,2026-06-01,Suite con entrada independiente en Valencia,140.0,6.0,1.0,2.0,1.0,4.93,173.0,https://www.airbnb.es/rooms/879731561064142425
Valencia,Benicalap,768839744509573011,2026-06-01,Apartamento en Valencia,126.0,3.0,1.0,1.0,1.0,4.68,215.0,https://www.airbnb.es/rooms/768839744509573011
Valencia,Benicalap,712712584892741915,2026-06-01,Apartamento en Valencia,236.0,,,,,4.84,295.0,https://www.airbnb.es/rooms/712712584892741915
Valencia,Benicalap,26930146,2026-06-01,Apartamento en Valencia,196.0,8.0,4.0,6.0,2.0,4.81,259.0,https://www.airbnb.es/rooms/26930146
Valencia,Benicalap,5628080,2026-06-01,Habitación en Paterna,53.0,,,1.0,,4.9,40.0,https://www.airbnb.es/rooms/5628080
Valencia,Benicalap,1019308545494852196,2026-06-01,Loft en Valencia,128.0,4.0,,2.0,1.0,4.76,67.0,https://www.airbnb.es/rooms/1019308545494852196
Valencia,Benicalap,1401164747879817502,2026-06-01,Habitación en Valencia,64.0,,,2.0,,4.6,30.0,https://www.airbnb.es/rooms/1401164747879817502
Valencia,Benicalap,1425379131766964177,2026-06-01,Apartamento en Port Saplaya,155.0,4.0,2.0,4.0,1.0,4.68,19.0,https://www.airbnb.es/rooms/1425379131766964177
Valencia,Benicalap,49915574,2026-06-01,Apartamento en Valencia,125.0,2.0,1.0,1.0,1.0,4.76,148.0,https://www.airbnb.es/rooms/49915574
Valencia,Benicalap,1187589262229377567,2026-06-01,Apartamento en Valencia,125.0,4.0,1.0,2.0,1.0,4.85,66.0,https://www.airbnb.es/rooms/1187589262229377567
Valencia,Benicalap,1212159329910373880,2026-06-01,Apartamento en Valencia,182.0,3.0,1.0,2.0,1.0,4.68,37.0,https://www.airbnb.es/rooms/1212159329910373880
Valencia,Benicalap,1542022700922565734,2026-06-01,Apartamento en Valencia,105.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1542022700922565734
Valencia,Benicalap,1192832580578840827,2026-06-01,Hotel en Valencia,113.0,2.0,1.0,1.0,1.0,4.7,79.0,https://www.airbnb.es/rooms/1192832580578840827
Valencia,Benicalap,1422375968526249613,2026-06-01,Apartamento en Valencia,236.0,6.0,2.0,4.0,2.0,5.0,3.0,https://www.airbnb.es/rooms/1422375968526249613
Valencia,Benicalap,46803758,2026-06-01,Alojamiento en Valencia,59.0,2.0,1.0,1.0,,4.43,126.0,https://www.airbnb.es/rooms/46803758
Valencia,Benicalap,1340632888427451713,2026-06-01,Apartamento en Valencia,127.0,2.0,1.0,1.0,1.0,4.74,80.0,https://www.airbnb.es/rooms/1340632888427451713
Valencia,Benicalap,1374406670352704529,2026-06-01,Apartamento en Port Saplaya,238.0,6.0,3.0,4.0,3.0,4.45,38.0,https://www.airbnb.es/rooms/1374406670352704529
Valencia,Benicalap,957105056123376288,2026-06-01,Loft en Valencia,129.0,2.0,,1.0,1.0,4.67,52.0,https://www.airbnb.es/rooms/957105056123376288
Valencia,Benicalap,50185488,2026-06-01,Apartamento en Valencia,185.0,4.0,2.0,2.0,1.0,4.77,142.0,https://www.airbnb.es/rooms/50185488
Valencia,Benicalap,1257825541503087694,2026-06-01,Loft en Valencia,122.0,4.0,1.0,2.0,1.0,4.96,70.0,https://www.airbnb.es/rooms/1257825541503087694
Valencia,Benicalap,1446858614496961560,2026-06-01,Hostal en Manises,50.0,1.0,1.0,1.0,1.0,4.72,29.0,https://www.airbnb.es/rooms/1446858614496961560
Valencia,Benicalap,1653688529301104002,2026-06-01,Habitación compartida en Valencia,53.0,,,1.0,,4.53,19.0,https://www.airbnb.es/rooms/1653688529301104002
Valencia,Benicalap,887699089860675354,2026-06-01,Habitación en Valencia,80.0,,,1.0,,4.29,34.0,https://www.airbnb.es/rooms/887699089860675354
Valencia,Benicalap,1278156838577911108,2026-06-01,Apartamento en Valencia,141.0,4.0,,2.0,1.0,4.94,17.0,https://www.airbnb.es/rooms/1278156838577911108
Valencia,Benicalap,1401282391679654922,2026-06-01,Apartamento en Valencia,235.0,6.0,2.0,2.0,2.0,4.96,52.0,https://www.airbnb.es/rooms/1401282391679654922
Valencia,Benicalap,980347426047095844,2026-06-01,Apartamento en Valencia,119.0,4.0,1.0,2.0,1.0,4.82,33.0,https://www.airbnb.es/rooms/980347426047095844
Valencia,Benicalap,1013893880064605677,2026-06-01,Apartamento en Godella,150.0,4.0,1.0,2.0,1.0,4.9,40.0,https://www.airbnb.es/rooms/1013893880064605677
Valencia,Benicalap,1443374458501570121,2026-06-01,Habitación en Valencia,59.0,,,1.0,,4.53,34.0,https://www.airbnb.es/rooms/1443374458501570121
Valencia,Benicalap,1086688096488008371,2026-06-01,Loft en Valencia,100.0,3.0,1.0,1.0,1.0,4.67,132.0,https://www.airbnb.es/rooms/1086688096488008371
Valencia,Benicalap,1405974262281855257,2026-06-01,Apartamento en Valencia,119.0,4.0,2.0,2.0,1.0,4.74,23.0,https://www.airbnb.es/rooms/1405974262281855257
Valencia,Benicalap,1492911962179548553,2026-06-01,Loft en Valencia,144.0,4.0,1.0,1.0,1.0,5.0,5.0,https://www.airbnb.es/rooms/1492911962179548553
